admirado	banzado
admirador	adorador
admirando	admirável
admirar	estupeficar
admirar-se	mirar-se
admirativo	exclamatório
admiravelmente	esplendidamente
admiração	estranheza
admirável	excelente
admissão	aprovação
admissível	lícito
admistão	mistura
admitido	reconhecido
admitir	permitir
admoestador	admonitor
admoestar	escovar
admoestatório	admonitório
admoestação	reprimenda
admonição	escarmento
adnumerar	enumerar
adnumeração	cálculo
adoba	adobe
adobe	adobo
adocicado	melífluo
adocicamento	dulcificação
adocicar	dulcificar
adocicar-se	amulherar-se
adoecer	adoentar
adoecer-se	entecar-se
adoecimento	distrição
adoentado	mofino
adoidado	aloucado
adoidar	endoidecer
adolescente	jovem
adolescer	gradar
adolescência	juventude
adolo	rapapé
adomar	temperar
adomesticar	domesticar
adomingado	garrido
adonisar-se	envaidecer-se
adonismo	garridice
adorado	idolatrado
adorador	fã
adorando	adorável
adorar	reverenciar
adorativo	religioso
adoratório	oratório
adoração	amor
adormecente	entorpecente
adormecer	atenuar
adormecer-se	torpecer-se
adormecido	repousado
adormecimento	letargo
adormentado	sopitado
adormentar	amortificar
adormido	sopito
adormir	soporizar
adornado	ataviado
adornador	enfeitador
adornamento	enfeitamento
adornar	formosentar
adornar-se	paramentar-se
adorno	guarnecimento
adorável	encantador
adotado	seguido
adotar	presentar
adotivo	perfilhado
adoudado	destrambelhado
adoudar	variar
adoutrinar	explicar
adoçado	dulcificado
adoçagem	adocicamento
adoçamento	adocicamento
adoçante	edulcorante
adoçar	aligeirar
adoçar-se	sensibilizar-se
adoção	perfilhação
adquirente	adquiridor
adquirido	apurado
adquiridor	comprador
adquirimento	obtenção
adquirir	tirar
adquirição	consecução
adquisitivo	aquiritivo
adquisito	aquisito
adquisição	alcance
adrede	intencionalmente
adregar	vir
adrego	casualidade
adro	períbolo
adscrever	algemar
adscrever-se	limitar-se
adscrito	ajuntado
adscritício	adscrito
adscrição	cadastro
adstringente	adstringitivo
adstringir	dobrar
adstringir-se	restringir-se
adstringitivo	estítico
adstringivo	estítico
adstritivo	estíptico
adstrito	restrito
adstritório	estíptico
aduana	alfândega
aduanar	alfandegar
aduaneiro	alfandegueiro
adubado	temperado
adubar	assazonar
adubação	adubagem
adubiar	laborar
adubo	fertilizante
aducente	aduzente
adufa	comporta
adufe	adufo
adulador	zumbaieiro
adular	engraxar
adulação	prazenteio
adulterado	contrafeito
adulterador	falsificador
adulterar	extraviar
adulterar-se	perverter-se
adulteração	adultério
adulterino	contrafeito
adulterioso	adúltero
adulto	crescido
adultério	burlaria
adulão	louvaminheiro
adulçorar	dulcificar
adumbrar	debuxar
adunar	conglobar
adunar-se	ajuntar-se
adunação	congregação
aduncidade	curvidade
adunco	cambudo
adurente	queimoso
adurir	incandescer
adustivo	queimoso
adusto	estorricado
adustão	esbraseamento
adustível	combustível
adutor	aqueduto
adutora	canal
aduzir	presentar
advendiço	arribadiço
advenidiço	estrangeiro
advento	chegada
adventício	estrangeiro
adverbar	registar
adversar	colidir
adversativo	encontrado
adversidade	contratempo
adverso	conflitante
adversor	antagonista
adversário	contendente
adversão	tribulação
advertido	prevenido
advertimento	recado
advertir	repreender
advertir-se	atentar
advertência	conselho
advindo	sobrevindo
advir	realizar-se
advocacia	advocatura
advogado	defensor
advogar	patronear
adágio	provérbio
adéfago	comilão
adúltero	adulteroso
aeragem	arejo
aeração	arejo
aerificação	aerização
aeriforme	gaseiforme
aerobata	aeróbata
aerogênico	aerógeno
aeromodelo	planador
aeronáutica	aeronavegação
aeroplano	avião
aerosfera	atmosfera
aerostateiro	aerosteiro
aerífero	aerófaro
aeródromo	aeroporto
aerólito	bólide
aeróstato	zepelim
afabilidade	suavidade
afabulação	fábula
afadigado	afanado
afadigador	fadigoso
afadigar	pregar
afadigar-se	cansar-se
afadigoso	estafante
afagado	mimado
afagador	afagoso
afagar	mimar
afagar-se	apascentar-se
afago	favorecimento
afagoso	amimador
afagueirante	amimador
afagueiro	festeiro
afaimado	famulento
afaimar	esfomear
afainado	afressurado
afainar-se	azafamar-se
afalcoar	estimular
afaluado	afobado
afamado	egrégio
afamanado	famanaz
afamar	celebrizar
afamar-se	resplender
afamilhado	casado
afamilhar-se	juntar-se
afamiliado	maridado
afamiliar-se	amasiar-se
afanado	fatigado
afanar	ladroar
afanar-se	aplastar-se
afano	cansaço
afanoso	fatigante
afaquear	esfaquear
afarelar	desmiuçar
afarelar-se	migalhar-se
afarvar-se	atropelar-se
afastado	retirado
afastamento	apartada
afastar	retirar
afastar-se	alhear-se
afatiar	fatiar
afaxinar	engavelar
afazendar-se	opulentar-se
afazer	avezar
afazer-se	costumar-se
afazeres	tarefas
afeado	enfeado
afeamento	desfiguração
afear	desadornar
afear-se	desguarnecer-se
afegane	afegão
afegã	afegane
afeiar	desguarnecer
afeiar-se	desornar-se
afeito	treito
afeiçoado	unido
afeiçoamento	querença
afeiçoar	amoldar
afeiçoar-se	apaixonar-se
afeição	predileção
afelear	alancear
afeminado	amulherengado
afeminar	feminizar
afeminação	efeminação
aferar	marfar
aferido	comparado
aferidor	afilador
aferimento	afilamento
aferir	balançar
aferição	aferimento
afermentar	levedar
aferrado	insistente
aferrar	aportar
aferrar-se	empeiticar
aferrenhar-se	empeiticar
aferretoar	agulhar
aferro	agarração
aferroar	maltratar
aferrolhado	ferrolhado
aferrolhar	enclausurar
aferventar	grugrulhar
aferventação	aferventamento
afervorar	despertar
afervorar-se	exaltar-se
afestoar	engrinaldar
afestoar-se	enfestoar-se
afetado	jactante
afetar	irritar
afetar-se	prejudicar-se
afetação	soberba
afetividade	querência
afetivo	namorado
afeto	simpatia
afetuar-se	grudar-se
afetuosamente	apaixonadamente
afetuosidade	emotividade
afetuoso	maternal
afetível	simpático
afiado	aguçado
afiador	amolador
afiambrar	galanear
afiambrar-se	casquilhar-se
afiamento	amolação
afiançado	asseverado
afiançador	fiador
afiançar	assegurar
afiar	esmerilar
afiação	afiamento
aficionado	furioso
afidalgamento	engrandecimento
afidalgar	nobrecer
afigurar	traçar
afigurar-se	recordar
afigurativo	translatício
afiguração	idealização
afilado	apuado
afilar	definhar
afilar-se	emagrentar-se
afilhadagem	afilhadismo
afilhadismo	favoritismo
afilhado	apadrinhado
afiliado	filiado
afiliação	associação
afim	parecido
afimador	asseverativo
afinado	purificado
afinal	enfim
afinamento	perfeição
afinar	polir
afinar-se	apurar-se
afinação	esmero
afincado	tenaz
afincamento	tenacidade
afincar	espetar
afincar-se	emperrar
afinco	reincidência
afinidade	intimidade
afio	ininterrompido
afirmado	asseverado
afirmador	afirmante
afirmante	assertório
afirmar	implantar
afirmativa	asserção
afirmativo	assertório
afirmação	proposição
afitado	levantado
afitamento	afito
afitar	confrontar
afixar	prender
afixação	firmação
afixo	segurado
aflado	assoprado
aflante	ofegoso
aflar	inspirar
aflato	bafejo
aflautado	delgado
aflechado	afrechado
aflechar	susceptibilizar
afleumar	apachorrar
afleumar-se	apachorrar-se
afligente	cruciário
afligido	atritado
afligidor	mortificativo
afligimento	agonia
afligir	sorver
afligir-se	martirizar-se
aflitivo	dilacerante
aflito	apertado
aflição	agonia
aflições	trabalhos
afloramento	aplainamento
aflorante	emergente
aflorar	frolar
afluente	opíparo
afluir	refluir
afluição	ondada
afluxo	ondada
afluência	ondada
afobado	azafamado
afobar	maranhar
afobar-se	apressar-se
afobação	azáfama
afocinhar	focinhar
afofado	regateiro
afofamento	entufamento
afofar	envaidar
afogadela	pressa
afogadilho	pressa
afogadiço	sufocante
afogado	afogativo
afogador	gargantilha
afogadura	afogo
afogamento	sufocamento
afogar	dependurar
afogar-se	melar-se
afogativo	bochornal
afogo	atropelação
afogueado	exaltado
afogueamento	caldeamento
afoguear	ruborizar
afoguear-se	rubescer-se
afoitar	estimular
afoitar-se	afoutar-se
afoiteza	atrevimento
afoito	longânime
afoiçado	falcato
afolar	fogaça
afolhear	manusear
afolozado	amplo
afomear	esfaimar
afono	áfono
afonsim	atrasado
afonsinho	cediço
afonsino	velho
afora	fora
aforado	enfiteuticado
aforar	amparar
aforar-se	avocar-se
aforia	infertilidade
aforismal	aforístico
aforismo	axioma
aforismático	aforístico
aformosar	vestir
aformoseado	alfaiado
aformoseamento	aformosentamento
aformosear	embrincar
aformosear-se	engalanar-se
aformosentamento	ataviamento
aformosentar	ajaezar
aforquilhado	bifurcado
aforquilhar	bifurcar
aforramento	parcimônia
aforrar	cumular
aforrar-se	resgatar-se
aforro	libertação
afortalecer	revigorar
afortalecer-se	retemperar-se
afortalezamento	encastelamento
afortalezar	oxigenar
afortalezar-se	refugiar-se
afortunado	fasto
afortunar	felicitar
afortunar-se	felicitar-se
aforçurado	apressado
aforçuramento	apressamento
aforçurar-se	apressar-se
afoutar	exortar
afoutar-se	enfeitar-se
afouteza	coragem
afouto	teso
afracado	anemiado
afracar	afrouxar
afranzinar-se	emagrecer-se
afreguesado	concorrido
afregulhado	apressado
afrentar	encarar
afrescar	arrefecer
afresco	fresco
afressurado	apressado
afretamento	carregamento
afretar	equipar
africano	áfrico
africanologista	africanólogo
afrissurado	apressado
afrodisiográfico	afroditográfico
afrodíseo	afrodisíaco
afroixado	largo
afroixamento	afrouxamento
afroixar	bambar
afroixar-se	aplacar-se
afronta	ataque
afrontado	ofendido
afrontamento	ultraje
afrontante	afrontoso
afrontar	estrompar
afrontar-se	pejar-se
afrontação	afrontamento
afrontoso	ultrajante
afrouxado	alargado
afrouxamento	alquebramento
afrouxar	malear
afrouxar-se	entorpecer
afrouxelado	delicado
afrutar	enfrutecer
afugentado	debandado
afugentamento	repulsão
afugentar	repelir
afuleimar	inchar
afumado	tisnado
afumadura	escurecimento
afumar	vaporar
afumaçado	afumado
afumação	enegrecimento
afumear	esfumar
afumegar	esfumear
afundado	escavado
afundamento	imersão
afundar	afundir
afundar-se	desaparecer-se
afundir	submergir
afunilado	apuado
afunilamento	enfunilamento
afunilar	estreitar
afuroado	escavado
afuroar	furoar
afusado	fusóide
afuselado	fusiforme
afustado	afustuado
afutricar	fuxicar
afuzilar	esfuziar
afásico	afático
afável	amorável
afã	labuta
afônico	áfono
agachado	alapardado
agachamento	encolhedela
agachar-se	encafuar-se
agadanhado	furtado
agadanhar	esfolar
agadanhar-se	arranhar-se
agadunhado	furtado
agafanhar	unhar
agafanhar-se	arranhar-se
agaiatado	malicioso
agaiolado	engaiolado
agaiolar	engaiolar
agalanado	esquipado
agalegado	rude
agalinhar-se	estarrecer-se
agaloado	agaloadura
agaloador	debruador
agaloar	enaltecer
agarra	agarração
agarradiço	importunador
agarrado	fincado
agarramento	miséria
agarrar	garrear
agarrar-se	filar-se
agarração	agarramento
agasalhadeiro	gasalhoso
agasalhado	enconchado
agasalhador	hospitaleiro
agasalhar	velar
agasalhar-se	recobrir-se
agasalho	pousada
agastadiço	tomadiço
agastado	enraivecido
agastamento	arrelia
agastar	marfar
agastar-se	embravear-se
agatanhado	gatarujado
agatanhadura	arranhadura
agatanhamento	arranhadura
agatanhar	esgatanhar
agatanhar-se	arranhar-se
agateado	gateado
agatinhar	gatinhar
agatunhado	furtado
agaturrar	segurar
agenciador	laborioso
agenciamento	solicitação
agenciar	atender
agencioso	ativo
agenda	caderneta
agente	propulsor
agermanar	igualar
agermanar-se	envolver-se
agigantado	escomunal
agigantamento	exageração
agigantar	ampliar
agigantar-se	gigantear
agigantear	agravar
agigantear-se	gigantear
agilidade	dinamismo
agiota	usurário
agiotagem	especulação
agiotar	rebater
agir	andar
agitado	fremente
agitador	agitante
agitamento	alteração
agitante	amotinador
agitar	desassossegar
agitar-se	sacudir-se
agitação	fogo
agito	alvorotamento
aglomerado	coacervado
aglomerador	aglomerativo
aglomerar	lotar
aglomerar-se	associar-se
aglomeração	concentração
aglutinado	colado
aglutinamento	conglutinação
aglutinante	aglutinativo
aglutinar	pegar
aglutinativo	glutinativo
aglutinação	aglutinamento
agnado	agnato
agnatício	agnático
agoiral	agoural
agoirar	profetizar
agoireiro	agoirento
agoirento	infausto
agoiro	prognóstico
agonia	decadência
agoniado	amargado
agoniar	ansiar
agoniação	mortificação
agonizante	moribundo
agonizar	boquear
agora	ora
agostinismo	augustinismo
agourar	saber
agoureiro	vidente
agourento	ominoso
agouro	prognóstico
agraciado	galardoado
agraciamento	honraria
agraciar	honorificar
agraciação	galardoamento
agradabilidade	aprazibilidade
agradar	alegrar
agradar-se	deleitar-se
agradecer	gratular
agradecido	reconhecido
agradecimento	recompensa
agrado	prazimento
agradável	macio
agravado	piorado
agravador	agravativo
agravamento	aumento
agravante	agravativo
agravar	recrudescer
agravar-se	intensificar-se
agravo	piora
agravoso	intolerável
agraço	frescor
agre	áspero
agredir	ir
agregado	ajuntado
agregar	congregar
agregar-se	consociar-se
agregação	associação
agregável	cooptável
agremiar	ajuntar
agremiar-se	juntar-se
agremiação	grêmio
agressivamente	provocadoramente
agressividade	combatividade
agressivo	invasivo
agressor	assaltador
agressão	ripada
agreste	pastoril
agrestia	rudeza
agrestice	incivilidade
agrestidade	rusticidade
agricultado	amanhado
agricultar	cultivar
agricultor	arvicultor
agricultura	lavragem
agricultável	arável
agridoce	agro-doce
agrilhoado	oprimido
agrilhoamento	subjugação
agrilhoar	engranzar
agrimensão	agrimensura
agrimônia	agrura
agrinaldar	festonar
agrinaldar-se	engrinaldar-se
agrisalhado	branco
agro	decepção
agromaníaco	agrômano
agror	amargura
agrumelar	encaramelar
agrumelar-se	coalhar-se
agrumular	solidar
agrumular-se	coagular-se
agrupado	associado
agrupamento	grupo
agrupar	integralizar
agrupar-se	coadunar-se
agrura	fragura
agrário	campesinho
agrícola	arvicultor
aguaceiro	cordoada
aguacento	alagado
aguada	chuvada
aguado	dessaboroso
aguador	borrifador
aguagem	aguamento
aguamento	regadio
aguar	lentar
aguardar	atender
aguardentado	aguardentoso
aguardente	veneno
aguardo	espera
aguarela	aquarela
aguarelado	aquarelado
aguarelista	aquarelista
aguarentar	diminuir
aguaritar	albergar
aguará	guará
aguaça	enxurrada
aguaçal	paul
agudamente	argutamente
agudar	desembotar
agudez	subtilidade
agudeza	fineza
agudo	pontudo
aguerrido	varonil
aguilhada	pua
aguilhar	concitar
aguilhoada	instigação
aguilhoar	inflamar
aguilhão	atiçamento
agulha	picada
agulhada	butucada
agulhar	ferir
aguçadeira	amoladeira
aguçado	apuado
aguçar	influir
agérrimo	agríssimo
agência	diligência
agílimo	agilíssimo
agüeira	quelha
agüeiro	algeroz
agüentar	segurar
agüentar-se	amparar-se
agüista	aqüista
ai	gemido
aia	camareira
aiaia	brinquedo
aiar	ulular
aigrette	egrete
ainda	demais
aio	escudeiro
aipi	macaxeira
aipim	mandioca
aipo	salsão
airado	resfriado
airosidade	donaire
airoso	digno
aistórico	anistórico
ajaezado	esquipado
ajaezar	vestir
ajaezar-se	espenicar-se
ajanotado	aperalvilhado
ajanotar	galanar
ajanotar-se	casquilhar-se
ajarretar	truncar
ajaulado	enjaulado
ajaular	aprear
ajavardar	descivilizar
ajavardar-se	embrutar-se
ajeitado	ordenado
ajeitamento	conchavo
ajeitar	congraçar
ajeitar-se	dispor-se
ajeitação	arranjo
ajoeirar	sengar
ajoelhado	genuflexo
ajoelhar	genuflectir
ajoelhar-se	avassalar-se
ajoelhação	genuflexão
ajorca	axorca
ajoujamento	humildação
ajoujar	sobrecarregar
ajoujar-se	unir-se
ajoujo	jugo
ajuda	aviamento
ajudado	auxiliado
ajudadoiro	auxílio
ajudadouro	auxílio
ajudante	auxiliar
ajudar	servir
ajudar-se	aproveitar-se
ajudengado	ajudeuzado
ajuizado	circunspecto
ajuizamento	ponderação
